ride_id,week_of_day,member_casual,ride_length
EFD2B8BBEF79A393,Thursday,member,240
EFEF2DACA393DEE4,Tuesday,member,523
F00B857049001864,Tuesday,member,447
F02B81A189C61FF6,Thursday,member,667
F02D05B1F4F78D7A,Wednesday,member,643
F03528FA5B43B662,Sunday,member,880
F036FC70B1B8E20A,Friday,member,842
F04AF5601D7AB89F,Friday,member,721
F04E6DC488F7AA19,Thursday,member,565
F062BB23471EBCAB,Friday,member,426
F065B7CDE80BFDBD,Saturday,member,596
F073F04482226D1D,Sunday,member,539
F07535F96F816D41,Thursday,casual,1316
F08F19E60A7EFE9E,Wednesday,member,449
F08F1D451F180208,Friday,member,245
F09A25246CF9AAFB,Monday,member,46
F0A65FED69CE7C0A,Sunday,member,1398
F0B1DCEEE4C2BCC8,Monday,member,1801
F0B25C687B0CB0C9,Wednesday,member,692
F0C09B169005813B,Friday,member,424
F0C0B8A40AFF5C2B,Monday,member,1018
F0C1EF80521EC28B,Friday,member,683
F0D50A173D30DB19,Saturday,member,193
F0E9E88C03ECA606,Saturday,member,777
F1246B28989BB5BF,Monday,member,701
F13E3280A1FFC922,Monday,member,1243
F14687E34F689F59,Friday,casual,642
F16147E731506294,Sunday,casual,350
F1657C8DD1EDC452,Saturday,casual,676
F193A2A50B38FE6E,Monday,member,743
F19D59DDCF742715,Thursday,member,401
F1A62DF61A929D16,Saturday,casual,1664
F1B05EA24919A340,Sunday,member,264
F1BBFFDEC8780032,Tuesday,member,538
F1D256D0E37A8317,Tuesday,member,2035
F1E3698DA56768CD,Saturday,casual,662
F1EFAC337DE0AED0,Thursday,member,811
F2125515F539BE47,Monday,casual,3065
F23484BC8AFA4C32,Tuesday,member,603
F26ABC8F2A863BBF,Monday,member,739
F26C3DE1EB8A2911,Friday,member,430
F287C438E4DB381D,Monday,member,1286
F294E5FF368990B2,Wednesday,member,281
F2AE7C281EC5107F,Tuesday,member,209
F2BB47DB0127959C,Wednesday,member,519
F2EA8AA139D1A287,Sunday,member,1259
F2F3AF6107DA73CE,Sunday,member,691
F2F69FF9225E4D25,Thursday,member,139
F316341B428F5D03,Sunday,member,306
F31B2DF87294138A,Friday,member,568
F31F53BF40ABDC18,Saturday,casual,238
F32A350B5F1ED259,Saturday,member,1100
F333D45E2FEC05FE,Thursday,member,645
F33B927949FDD31B,Friday,member,810
F36B203F6E0A4337,Monday,member,490
F3833190304C7E6B,Saturday,casual,1034
F396334346921B6D,Sunday,member,1076
F39CBE044672E94B,Thursday,member,808
F3B7510A3C96184A,Thursday,member,539
F3D7B3ECEB3999D8,Saturday,casual,497
F432F1CEB2A9BD95,Sunday,member,537
F436E0216415AD35,Monday,casual,319
F4706DDC6DB00A47,Friday,casual,1288
F477D90C0581FB76,Monday,casual,810
F49121F8D5095256,Sunday,casual,507
F495F8AD8F36D5BB,Friday,member,334
F4A53A062D3E7C83,Thursday,member,1605
F4BD1846C84F9683,Monday,member,683
F4C158CA2221DAB0,Monday,member,591
F4CA2792DB38027B,Saturday,member,1330
F4D7ABCB3660FDD8,Tuesday,member,586
F50603EA0B2E00FC,Friday,member,266
F525223EB7903A41,Friday,member,2605
F52E8489DD94A674,Wednesday,member,745
F531D3826B1BE9B6,Thursday,member,1430
F54745F572B6FDB9,Saturday,casual,903
F57E51F1AD40DA60,Wednesday,member,143
F58CA3CD52649AB2,Saturday,member,816
F5B36921EA021A96,Tuesday,member,27
F5D54668681BBDA9,Friday,member,28
F5E4CF9EBB536279,Monday,member,214
F6066E5FB40A2A9F,Friday,member,294
F6085A85A9D76AFA,Wednesday,member,268
F6146BB2ACEB4F59,Saturday,member,9
F62B8DBCEB8012E7,Friday,member,1241
F63CC86ADB38BD99,Sunday,member,1420
F64435B9806566E5,Tuesday,member,620
F698498880AD3392,Tuesday,member,313
F69A4F0069A5A00E,Saturday,member,247
F6A1DCAFAFD3CECF,Friday,member,193
F6A8C58EF5D54747,Sunday,casual,762
F6D53F81C7FF88A5,Monday,member,292
F6E12C5E5D238B70,Friday,member,1371
F6E18683634B8C84,Tuesday,member,2086
F6E5D53F2931E39C,Tuesday,casual,2055
F6E66FF3E373ECCA,Wednesday,casual,911
F7027EC9E711E8BF,Wednesday,member,966
F71742CA871069A8,Saturday,member,543
F73262B5657D6D64,Wednesday,member,890
F73A99CCBF3440F8,Tuesday,member,1061
F7A2CB6D542BC184,Friday,member,274
F7ADE334A45A7D1E,Sunday,member,1053
F7B43EA0171E0B63,Sunday,casual,526
F7DBC450317C3CF0,Friday,member,314
F7F325F9F2AC13F8,Monday,member,572
F81BB18ECB8AB885,Sunday,member,323
F81D7DC0C075A5C0,Tuesday,member,1509
F82ACFC1F48DD4E7,Tuesday,member,600
F8451CB64BA12D74,Saturday,member,117
F8453101DDFF4C45,Saturday,member,410
F8766EDAE00EFC9E,Wednesday,member,237
F88110F84C5B65FF,Wednesday,member,470
F8ACADA04C8129B8,Saturday,casual,948
F8BF2C9AE286D370,Sunday,member,2196
F8C1D42506B965B6,Tuesday,member,315
F8CE40F9595452E0,Friday,member,172
F8CE95E7D44B0938,Saturday,member,659
F8F5133E97043805,Thursday,member,120
F94565A529D5D5D5,Friday,member,284
F94BE192A60AA3C8,Wednesday,member,1681
F95A840D0DC88C0D,Thursday,member,1353
F966943A09F42777,Friday,member,610
F96A056D615B24E1,Monday,member,751
F984DB1575DA297D,Thursday,member,274
F99333418CA16B09,Sunday,casual,361
F99D0A0870B211B2,Thursday,member,864
F9ABD8267F0B4D6C,Thursday,member,1082
F9AF3BF2FA332026,Monday,casual,476
F9C1F583211B2708,Thursday,casual,587
F9C211CBC22C723E,Thursday,member,165
F9F8CF0948267A23,Saturday,casual,685
FA1B44B9801C5D04,Saturday,casual,1094
FA4FA4B1C33590AC,Friday,member,478
FA578C94A11E8E1B,Wednesday,member,251
FAA381431A0C124A,Friday,member,185
FAAA438728CBCC43,Wednesday,member,710
FB0F6C4CB196AAEC,Wednesday,member,221
FB35DE83F3AD1E0F,Tuesday,member,361
FB374F2174BE5ED3,Friday,casual,384
FB3BAC18B27939E8,Saturday,member,715
FB72C500717E63EF,Monday,member,296
FB76C36F7123FF11,Thursday,casual,193
FB7B9D996134C02A,Saturday,member,485
FB7F242B7B6C6F41,Friday,member,518
FB815228337C42F9,Saturday,member,369
FB827DDB872BFF75,Wednesday,casual,932
FB86B4E1586588A9,Tuesday,member,1858
FB9142B0D2FF832E,Thursday,member,1118
FB9F75CD1E929E29,Tuesday,member,851
FBA2B54EBE34DDFE,Wednesday,member,208
FBC7327B7A965352,Thursday,member,253
FBF47DB46DB8B292,Tuesday,casual,207
FC12702451EA0DDD,Wednesday,casual,271
FC2214710AEF9EFA,Tuesday,member,1355
FC2D26E2F0ACC043,Wednesday,member,324
FC32F5643D21E6BA,Saturday,member,269
FC3919EB79E95ABE,Monday,member,583
FC62322201745FC0,Monday,member,563
FC6CA5C73031000C,Sunday,member,228
FCA90B3C0F87F295,Monday,member,847
FCB2839FA085B82D,Monday,casual,387
FCBBA85C899D4CC5,Monday,member,2639
FCCCE9B7EB4E4B2B,Monday,member,1085
FCD4C3D96CFC9BF3,Friday,casual,730
FCD954F047639B0C,Saturday,member,447
FD307612A0619F6C,Wednesday,casual,428
FD5433FA45E69F3F,Sunday,casual,2337
FD8AB04B7B7DFE52,Saturday,member,638
FDBF7D6EA9C462C6,Friday,member,497
FDE0F97BE5E1DD79,Wednesday,member,1040
FE14932373D093C6,Saturday,member,2037
FE17CB1BCAC21311,Thursday,member,830
FE29A396F95650AF,Tuesday,member,473
FE2D2588E3840F0C,Tuesday,member,1308
FE40EB5346FF3B66,Monday,casual,1173
FE56388EBCF98FDC,Monday,member,568
FE7B39AB85463012,Friday,casual,1744
FEAB12466ACE8218,Monday,casual,291
FEB8E91DA0E08E6C,Monday,member,559
FED9F9CE29E51830,Sunday,member,1932
FEE5803CC072397E,Saturday,casual,9
FF1BAAC5A5D4F438,Monday,member,460
FF53313ED633C778,Friday,member,1442
FF5738B38A9BE10B,Thursday,member,1038
FF843CE3FAD9EF4D,Sunday,member,308
FFBEC213E923815E,Saturday,casual,388
FFC38A34AD02425C,Sunday,casual,1546
FFD4DA06B29AAF7E,Saturday,casual,5132
FFE381E7B34DF6A4,Thursday,member,858
002F718B2F30A460,Monday,member,1709
0041FEA023D7C90E,Sunday,casual,5231
006F4197DDDBD6BF,Sunday,member,1313
007F57B0B8504DEA,Sunday,casual,428
008F57D86B26D711,Thursday,casual,227
0097BD595C083298,Sunday,casual,842
00A8D26B09720FD9,Thursday,member,309
00B4B41021AB6256,Wednesday,member,1395
00C941BCC840B887,Thursday,member,600
00E08289FC96AE78,Wednesday,member,405
00F96EA85DA52553,Tuesday,member,177
010ABC8471CFE48D,Wednesday,casual,1844
011342184074DF7E,Wednesday,member,80
011449C9A565F890,Monday,member,336
0129F8E7F589F2D2,Thursday,member,209
01387549311B6261,Wednesday,member,1354
0146CDCB74483405,Wednesday,member,1174
015A6F59C0B0B284,Friday,casual,437
0180AC6B96DD7028,Thursday,member,754
0187383CB83425F4,Wednesday,member,8089
01A0CAD8D54DD27A,Tuesday,member,283
01AD2A7A999729A6,Sunday,member,475
01B8A19D9F2ABDFB,Thursday,member,1167
01EE65CD411C1A7B,Saturday,casual,1006
01EF0AF1A87D47C6,Thursday,member,128
01FE9FB0FAA313BE,Friday,member,443
0209F4A9EC7F6793,Monday,member,504
022DE14BBCC72371,Friday,member,400
0253A3A1AD659FFF,Sunday,member,356
025CA6F78B31930C,Saturday,member,540
0285CF979D593C7D,Friday,member,1012
02871D372F0D18A8,Sunday,member,1969
02AD6221D5F7CAA2,Saturday,member,1121
02BDC6F861DCB561,Tuesday,member,136
02D673878880F263,Thursday,member,238
032DF51E684150EA,Saturday,member,307
033C38532BFA0473,Saturday,member,304
0340CCFE77EF148C,Friday,member,1010
035C6491DED2E86B,Friday,member,3186
0383DB9D8DE811EC,Thursday,member,343
038A5CF21E40574D,Saturday,member,303
03920F40380362D4,Saturday,member,527
03A8C3BFB1838883,Saturday,member,1340
03F632F876C85B25,Sunday,member,1730
040FB341FE889F32,Thursday,member,1384
0414A23C1B64F65A,Saturday,member,742
0425976C5E14FD3D,Friday,member,1248
04311EE1E036EDEC,Thursday,member,647
043C50CE12008B21,Wednesday,member,467
046EB3A5444E2CA6,Thursday,member,166
04AA1A8441E61726,Monday,member,145
04C55E1214BF370B,Saturday,member,705
0510CD1A18DBEC02,Sunday,member,370
05170B384CB96F1C,Friday,casual,1051
051D64642AD65632,Friday,member,772
0530D4C333232EF0,Wednesday,member,434
053B5865EAB11BD5,Wednesday,member,425
0548E9BE4721F42C,Tuesday,casual,293
054C68BE8467115B,Saturday,member,387
05503896B55E6D4B,Saturday,member,664
0556DDE77F25F096,Saturday,member,347
0561D871DA96F422,Saturday,member,1581
0562662BC1C63AE1,Wednesday,member,548
058325A12002552A,Friday,member,246
058A0CDB6CD37453,Wednesday,member,564
05B9785E80DEFF00,Tuesday,member,511
05CBDACBADC7588E,Thursday,member,868
05E576144A2FB154,Sunday,member,988
0609F5A44F5CDA92,Wednesday,member,1434
06266F687C1BE04D,Wednesday,member,1138
0646A6F1AD93503B,Thursday,member,163
0664BC1E3145223B,Monday,member,439
066635D457FD9D2B,Wednesday,member,980
067A4B83A0F196D8,Tuesday,member,138
067C659D6522AB2C,Friday,casual,754
06AE0E98BD333A94,Friday,member,450
06E50D26623BA580,Monday,member,135
06EBD59E55D26164,Friday,member,495
0744DE63D47D07E9,Friday,casual,1400
0748C991FB038CF5,Friday,member,730
0768DB3CBC336D29,Friday,member,1228
077D09577729F0ED,Wednesday,member,2530
07A435F96762819A,Monday,member,409
07A697885CF68663,Sunday,member,1288
07C254F5C1CE2DA9,Tuesday,member,767
07C374E60FB29FD6,Tuesday,member,618
07C575892D6D6B26,Wednesday,member,233
07E0B837D764F233,Tuesday,member,226
07ECFCA8F2EBA3E3,Monday,member,564
07F97007322D18AC,Wednesday,member,1333
07FE072B2AC9B7EF,Saturday,member,1142
08152B0DF0BAC6B0,Monday,member,677
081585587855E163,Saturday,member,645
0829D7CA9B8812C7,Monday,casual,540
084BBA2B361B41E4,Saturday,member,388
0855D1DB0A29B982,Sunday,member,1024
085622BD1CEEE1F0,Thursday,casual,737
0869FA342B4CDE24,Saturday,casual,521
08B517955F2FFD73,Friday,casual,332
08BA57C0DE444FB4,Thursday,casual,941
08C0D868F4D38EE5,Saturday,member,206
08C84A2F0336D514,Monday,member,294
08E11B58EC2FA13D,Wednesday,member,2696
08E2193AA014ECBB,Friday,casual,271
08FD9C62E21945D4,Friday,member,542
08FE9E08EFA2C66E,Tuesday,casual,258
091B3EF0B1C2D382,Monday,member,341
091EDBDC154D5927,Thursday,member,691
092D140B79CD05F8,Thursday,member,413
097DF111C2F60B90,Thursday,member,393
097F0CF584B9A90C,Tuesday,member,449
098CD14992DAFA51,Saturday,casual,1063
09A617F4D1B3F54D,Saturday,casual,770
09A6D963480E2383,Wednesday,member,1685
09AE60CBD2C6BF5D,Saturday,casual,1009
09B6CBB548406FCB,Friday,member,589
09D194A5D9230CEF,Saturday,member,2407
09D372DF18F11AAD,Saturday,member,741
09D4AD5AC9617046,Thursday,member,493
09F54EC476EB5F3C,Saturday,member,432
0A02C3F438FE39BC,Wednesday,member,183
0A0B105AB0961C20,Sunday,member,221
0A207C792C665916,Wednesday,member,166
0A2BA8AEC62CB412,Friday,member,148
0A2C5852070BB7C9,Friday,member,486
0A30526BC8AAD523,Tuesday,member,543
0A5A1A419BC05352,Monday,member,914
0A7CE1CF966DEC82,Sunday,member,437
0A91E2ACD7B4253A,Monday,member,362
0A979C187C9C1A1A,Thursday,member,335
0AA5698944461086,Monday,member,211
0AB6DFE5818E8FE0,Friday,member,313
0AD5485BBF66580B,Monday,member,637
0AD5FC408953FE81,Wednesday,member,609
0AE5D1A4FE96D4DA,Friday,casual,380
0AEB310798C3815E,Tuesday,member,864
0B06B7723E5740D3,Saturday,member,750
0B142D8684F656ED,Saturday,member,534
0B1C42B14B7A0EF2,Friday,member,19
0B3FD9AB253E8475,Saturday,member,381
0B564EA100021E65,Monday,member,507
0B720186D0C99E19,Friday,member,291
0B812ABD99326568,Friday,member,262
0B960DD122D0B802,Wednesday,member,723
0B980D909B51CA72,Sunday,member,721
0B99C77AB6B07ECB,Saturday,member,735
0BB4F2686BD9642A,Saturday,casual,1033
0BBB9339762C45F8,Friday,member,138
0BC1320C6DE4A96A,Tuesday,member,486
0BC306571732CCB5,Tuesday,member,468
0BCE48304A09AEF4,Tuesday,member,334
0BE17704BFA5E6A2,Friday,member,87
0BEF2065FA73A542,Monday,member,358
0BF17911346C0E0B,Thursday,member,265
0BF7C19ADF5116B8,Monday,casual,1093
0BF7F86B147977BC,Saturday,member,718
0BFFB70561C4BE78,Tuesday,member,1043
0C16468F7BF98D1F,Saturday,member,2369
0C359A8BEB14693C,Sunday,member,116
0C51DDE1DE4067EF,Monday,member,125
0C56B48EBD008864,Monday,member,309
0C85BD7EBF635831,Friday,casual,678
0C95EEFC29668BBD,Wednesday,member,374
0CA084196BA89B15,Wednesday,member,349
0CA3A15C0473EB69,Saturday,member,346
0CAD1B2D24F50BA2,Thursday,casual,487
0CAFB6AC184B36F7,Wednesday,member,1300
0CD1C82489179976,Wednesday,member,1707
0D03F08474B84BF2,Tuesday,casual,531
0D081E5695AEAA7F,Sunday,member,418
0D2064BD54FC0D3E,Saturday,member,486
0D20D3A52B83D799,Wednesday,member,1863
0D233A2609C24418,Wednesday,casual,1884
0D3BC24DE19D305D,Saturday,member,1654
0D55C81906E332E3,Wednesday,member,968
0D77EA1413CA85E2,Friday,member,236
0D9120B3CA6F3A90,Sunday,member,315
0D9A10DEA8927380,Friday,member,835
0DAEBAD1A09F3C2C,Thursday,member,290
0DB864BC0E37EEDA,Thursday,member,220
0DBEBB4E4C7D3C73,Sunday,member,494
0DC4CD3A87844FDC,Friday,member,668
0DC84C79190E28E1,Saturday,casual,422
0DCA7FFD8B4604CB,Thursday,member,415
0DD06464303719CD,Wednesday,member,178
0DD5593277F6C8F2,Sunday,casual,565
0E173CF22F841F7B,Saturday,member,1102
0E252E74ED7E36AC,Saturday,member,525
0E29046B308E12E2,Wednesday,member,334
0E30F25C5FE58CA5,Monday,member,669
0E555663D61C5AE8,Friday,member,669
0E61EAD693C8A283,Saturday,casual,1370
0E6B58E41E2B65A5,Saturday,casual,753
0E854CF9500970F6,Friday,member,947
0E90A2E7046DD14C,Thursday,member,1697
0E9705F1F956F95B,Monday,casual,1005
0EA93ADBF9C7604E,Thursday,member,499
0EAA6B10A4BAE610,Tuesday,member,132
0EB0B1DC3399104D,Wednesday,member,1091
0EC6A7548A1C127B,Sunday,member,262
0EE4626FC25676C5,Tuesday,member,700
0EEB5E8A03ABA23E,Tuesday,member,1038
0EFE2C3138F0F46D,Friday,member,639
0F0AB410CA43756B,Tuesday,member,147
0F36FE846C287B43,Thursday,member,116
0F3B5662F0F9F17D,Thursday,member,1986
0F4BDA457046464E,Saturday,member,623
0F4E05B9626429E0,Thursday,member,372
0F53C4AE4F672D2A,Thursday,casual,1295
0F581BC18E095F4E,Monday,member,669
0F671E6E3868CA8B,Tuesday,casual,662
0F68027396B034BD,Wednesday,member,454
0F6A915868922A4C,Friday,member,243
0F6B4C2693C54C96,Sunday,member,435
0F74D942B0EF497D,Thursday,member,550
0F8EE8CC48680D99,Thursday,member,870
0F92E98A0E95C9F1,Wednesday,member,60
0F9CF2906C119F8E,Wednesday,member,631
0F9DDB020882A8B3,Monday,casual,559
0FC5AE335A18F3BB,Friday,member,559
0FC668DB37B88ED2,Saturday,casual,830
0FC8058F5E3AB1EE,Monday,member,719
1050AAFD9ED59B35,Friday,member,538
106AE8263983DECE,Saturday,member,886
106D0714F7180F22,Saturday,member,716
109D6294FA083FE7,Monday,member,453
109D7E7679ACCF98,Sunday,member,760
109F3792DAEC576F,Sunday,member,476
10AD0F5D4CFE9B1B,Tuesday,member,633
10C22C667378713A,Saturday,casual,2983
10E341090B80722D,Thursday,member,1737
10E555121EEAA650,Friday,member,497
11006955849E917A,Thursday,member,322
110658860D8E1F49,Thursday,member,599
111B93E453C90003,Thursday,casual,366
118BF00B009701E8,Sunday,casual,2017
1196D6DE8876ED2E,Saturday,casual,135
1198E1D0C387EC10,Saturday,member,777
11A9D93184781EDA,Wednesday,member,182
11AA6B4C7F656F74,Monday,member,913
11BE323E039D706C,Wednesday,member,551
121A0D67FECB8D92,Tuesday,member,811
12A643613D47CB78,Sunday,member,355
12B39E93275C1140,Friday,member,197
12BC6848A50634BB,Thursday,member,371
12D694555826DDF4,Wednesday,member,319
12D6E877AEEAF160,Thursday,member,626
12DE7B6D5054F5AE,Wednesday,member,508
12DFFC4089241E7E,Friday,casual,534
12F1FEB41D782270,Tuesday,casual,1394
1314CE24C18BDEBA,Monday,casual,1024
1322F1B7AFC334D6,Monday,member,1466
1323125F2F46B4B5,Sunday,casual,733
132698F07C2FD08B,Wednesday,member,1945
1351B818C483C6D2,Saturday,member,458
13618DF166D124CB,Saturday,member,618
1366D064F1AF01A0,Wednesday,member,879
13882057C507D303,Thursday,member,249
13ADFBF0E300C2DE,Friday,member,1553
13AF315BAF128722,Thursday,member,28
14197961A0ABE99C,Saturday,member,221
144E6A4832205B4C,Thursday,member,449
1468D61E6619C447,Monday,member,549
149FF7D0A6418733,Sunday,member,177
14A24F4D613E0169,Friday,member,581
14CB4BD63243ECEF,Friday,member,593
14D0135678A053EA,Wednesday,member,321
14DF40E8A40A17EA,Friday,member,365
1501905B8907560B,Thursday,member,251
1503FC4C54A50BD7,Wednesday,member,904
151F50C526CBFDE3,Saturday,member,817
153D7D42E96BC3E6,Tuesday,casual,984
1540313EB3FED9B7,Wednesday,member,264
154B968E7D04872B,Friday,member,453
15500A6C0F31759B,Wednesday,member,1847
1559B715CB3BBB47,Wednesday,casual,357
156D39F180FC571A,Tuesday,member,427
157BCA8ECB51E78C,Thursday,member,1261
158643B0715A5959,Thursday,casual,556
15A05F65CFC85EA7,Saturday,member,1213
15BBA991BFC6311A,Saturday,member,368
15C33C7131BE71DF,Tuesday,member,689
15C76F33E2F6898E,Saturday,member,231
15F3BC817C6DCAFC,Sunday,casual,1517
15F5BF233934EB3D,Sunday,member,366
16054EE748926706,Friday,member,192
1609F0B06FFAFACA,Thursday,member,191
1622AA7F4AE768BC,Wednesday,member,519
1637F9BCBC75ADF9,Sunday,member,1585
166B133B2C9E4E75,Tuesday,member,401
1673DC4EB0DB582C,Friday,casual,1062
16840AA303076E91,Saturday,member,1923
16A702E45F49DD44,Saturday,casual,1878
16BC8288E316B131,Thursday,member,1245
16C8106EF2F65D4C,Wednesday,member,287
16CF62097DCC5EE0,Monday,member,635
16E7885DCBC46AE9,Friday,member,253
16F8AB0DE136AAE2,Wednesday,member,338
170EE053A5AACF09,Wednesday,member,447
1716F6BEF4F914D6,Sunday,member,695
172090C88DE1D5FE,Thursday,member,328
1724AD4656D54155,Monday,casual,136
17524ADB47A0A5EF,Friday,member,408
176098C801BEA5E0,Saturday,member,638
178E1C2E090A1A46,Wednesday,casual,481
17B41939C9BAF40D,Thursday,casual,959
17B61756DE7DF6A0,Thursday,member,751
17B9CF24B2CBB683,Tuesday,member,587
17CD21CAADB9FFC1,Tuesday,member,384
17CF072580324CC2,Wednesday,member,197
17F4AE4E16B65960,Friday,member,1020
17F5699478B6F295,Sunday,member,335
17FF2714FD16BB69,Thursday,member,253
18036BC4CBF1F24D,Sunday,member,541
1813BEB9AE141C84,Saturday,casual,474
1836C0ACAECD8B3C,Monday,member,1716
1855E7E84982B3D1,Friday,member,547
185947024EF2BF4B,Friday,member,316
186676D671B871A9,Monday,member,824
187DC11B612BC7F5,Wednesday,casual,576
18968DAA2AA67208,Wednesday,member,1358
18AE81556C561E48,Friday,member,337
18EC830472EFD517,Sunday,casual,1235
18FE7F79D527B236,Thursday,member,1704
190987882B9B0D58,Thursday,member,515
1920A404F5DC209B,Monday,member,332
194572F36B509FDF,Monday,member,222
198DD04283B863AF,Wednesday,member,307
199CF3B5089C212A,Saturday,member,238
19ADC56F10A8ED56,Monday,member,294
19B1759B63B85559,Wednesday,member,612
19C27AD365A59F1A,Sunday,member,1013
19C7872D37F6BB91,Monday,member,544
19CFACEA5EF3FDE4,Thursday,casual,3396
19FBA8C7D2EA5383,Saturday,member,457
1A0936CD2EBB3EEB,Friday,member,190
1A0AA49F56E92824,Tuesday,member,319
1A175CABCAB250B2,Friday,member,705
1A1AF995A6CA8385,Sunday,member,398
1A23E656CEBBC6F7,Saturday,member,482
1A3EB8ACF855B714,Wednesday,casual,582
1A601C6E2F6DC305,Monday,member,1684
1A6F9D90774AAF38,Tuesday,member,131
1A8DCE61CE52808D,Monday,member,1691
1AB2025F3924B78C,Thursday,member,1075
1AEA173331D8EA2B,Friday,member,1263
1AEFF708AA0A3988,Friday,member,1124
1B0554AF820392D7,Wednesday,member,2530
1B1C6485497942A0,Wednesday,member,1390
1B2C267643A7122B,Wednesday,member,1069
1B3D4D55AD7276FF,Friday,member,1896
1B40D43C3DBFEE17,Monday,member,691
1B5F8BAAD3C599CA,Friday,member,207
1B66E7144F2BA154,Tuesday,member,234
1B780BE468EBBE20,Sunday,member,391
1B79C383FD96ADAD,Tuesday,member,448
1B7CFBC0C2EC3E6F,Sunday,member,649
1B85EF54960604C8,Wednesday,member,337
1B91302DE4ED123C,Saturday,casual,377
1BA452C10A7A3C95,Sunday,member,614
1BA87774EDC588A5,Saturday,member,680
1BB4B6F69AF58A17,Tuesday,member,505
1BC99C984E93189E,Tuesday,member,1433
1BF5C2C1E6F5B543,Monday,member,1569
1BF5C7883054ECD5,Monday,member,469
1C1AF04454932A5F,Wednesday,member,312
1C1B662AB9AE2D45,Monday,member,577
1C5B3AD64D92B683,Wednesday,casual,288
1C63C85AEE8630A3,Tuesday,casual,782
1C8EF0D7691CCD83,Wednesday,member,1256
1CA8DF0A5C1FDDC7,Friday,member,219
1CEB4ECBDD5F0139,Saturday,member,364
1CF8EA5F604EF1D2,Tuesday,member,456
1D27A37474CB15F7,Thursday,member,523
1D3E178ED6B1E233,Monday,casual,1135
1D4499147B8C8440,Tuesday,member,438
1D5A6A72DE3E7387,Tuesday,member,2016
1D63829A3173CF65,Monday,member,216
1D656E336136A489,Tuesday,member,547
1D7E235599E31167,Saturday,casual,299
1DB61B29C6BF81FE,Monday,member,382
1DB6FA871EB6B33B,Monday,member,1079
1DB8D6600060B2DA,Monday,member,373
1DDD97A9BE4FD90E,Friday,member,707
1E0A3E3A0C27F156,Friday,casual,258
1E2AB1D4E2CBC119,Friday,member,223
1E378152555E53DA,Thursday,member,505
1E41C438F79529C2,Sunday,member,424
1E4476EC602C6416,Saturday,member,631
1E56740238B72A4F,Wednesday,member,1152
1E61E444CBB7B6A8,Monday,casual,881
1E7355A3024F82E5,Thursday,member,273
1E8233BDC9996E09,Friday,member,795
1E8BE016407A02FE,Saturday,casual,742
1E9B3ECB7EA142BA,Tuesday,member,1247
1EAA200CD874757C,Monday,member,278
1EC8FD31325F76DF,Thursday,member,1041
1ECBE800222B76C6,Monday,member,168
1EF5118D9F0ED805,Sunday,casual,326
1F2E3197503576C4,Sunday,member,748
1F41E0D2142D29B4,Thursday,member,455
1F521D7888BD5F02,Tuesday,member,175
1F565CB72BBE49CB,Tuesday,member,221
1F650C7B3350B5BD,Saturday,member,2970
1F8C6B78FBC84BFE,Thursday,member,386
1F97F9F6FACDD629,Wednesday,member,896
1FB937BDED602449,Saturday,casual,1610
1FDA55EF2FF04AE2,Wednesday,member,2
1FDD5D38D73DE438,Tuesday,member,526
1FFB8B023928BE0C,Sunday,member,532
2003BC4A8D97BEB7,Saturday,member,584
200B6FF19BAD0AF1,Friday,member,302
2011E017778B5547,Saturday,member,1096
201AF4DC425BF353,Saturday,member,671
202D45A9627CBBB8,Friday,member,207
20401F1E04D684A9,Monday,casual,625
2048EE6A46029B38,Sunday,casual,1159
2061A900BA9DE07E,Saturday,member,594
20766935DC717AFE,Monday,member,1302
207A91A22B3299B1,Wednesday,member,339
209FA77BB5FCD9E1,Friday,member,589
20DEFEDF61720792,Friday,member,127
20F03F22DB16FA5B,Friday,member,396
211147656FF4471F,Friday,member,631
213907697A926A3D,Wednesday,member,371
213AD8CFECA76140,Friday,member,617
21446A4995E06F51,Saturday,member,1308
215D777E544E9AA2,Wednesday,member,1221
216B2F56B7C216D6,Thursday,casual,173
216BE32469960D63,Monday,member,812
217C4CCD19AA329F,Sunday,member,813
218DDA995B5C9CAD,Tuesday,member,177
2191FF7569426BEC,Sunday,member,247
21A0057F18814C92,Saturday,member,1067
21A0C47828E84319,Saturday,member,791
21AF6E0FE5CA28BF,Tuesday,member,736
21B1076F579F11EF,Thursday,member,334
21D0655B6E89CBC0,Monday,member,309
21E1A4C02E257F07,Wednesday,member,831
2213A624C2B0F70B,Wednesday,member,465
2242AA7ACE5389A5,Monday,casual,3376
2256851C82AA7975,Saturday,member,1214
22604CA40197F7A1,Saturday,casual,1128
2261785F097EC0E0,Friday,member,705
2290690DB7D458A9,Monday,member,464
2295595FCDED8FCF,Friday,member,1403
2295AB771BECE0D2,Monday,casual,372
22A1E0E6645BF118,Friday,member,441
22A88A5C3AB4807A,Monday,member,1175
22B7B9DDBE373A57,Wednesday,member,459
22BD766A837553E6,Monday,member,670
22CC149257B63F0C,Wednesday,member,920
22E40895DC03E976,Friday,member,833
22F61244B82DFEAD,Thursday,member,964
234AE95BAA04177F,Wednesday,member,242
235F7E957E470B70,Tuesday,member,1393
23841B60E9860DEF,Thursday,member,2644
23AEF14D87FCD802,Sunday,member,62
23D2883468C1919B,Monday,member,224
23EC57AF43E201F6,Thursday,member,1067
23FDFC5049583CAF,Tuesday,casual,291
